market_id,team_id,price,timestamp
moneyline,33D013D0743A96D4,275.0,1740659737.893835
moneyline,99A62C66D530C117,-350.0,1740659737.893835
moneyline,33D013D0743A96D4,275.0,1740659737.893835
moneyline,99A62C66D530C117,-350.0,1740659737.893835
moneyline,33D013D0743A96D4,275.0,1740659737.893835
moneyline,99A62C66D530C117,-350.0,1740659737.893835
moneyline,33D013D0743A96D4,275.0,1740659737.893835
moneyline,99A62C66D530C117,-350.0,1740659737.893835
moneyline,33D013D0743A96D4,275.0,1740659737.893835
moneyline,99A62C66D530C117,-350.0,1740659737.893835
moneyline,33D013D0743A96D4,241.0,1740734387.918229
moneyline,99A62C66D530C117,-370.0,1740734387.918229
moneyline,33D013D0743A96D4,241.0,1740734792.9219465
moneyline,99A62C66D530C117,-370.0,1740734792.9219465
moneyline,33D013D0743A96D4,228.0,1740735037.9456768
moneyline,99A62C66D530C117,-344.0,1740735037.9456768
moneyline,33D013D0743A96D4,209.0,1740735172.9756272
moneyline,99A62C66D530C117,-312.0,1740735172.9756272
moneyline,33D013D0743A96D4,190.0,1740735298.0143988
moneyline,99A62C66D530C117,-281.0,1740735298.0143988
moneyline,33D013D0743A96D4,209.0,1740735432.9247434
moneyline,99A62C66D530C117,-312.0,1740735432.9247434
moneyline,33D013D0743A96D4,209.0,1740735432.9247434
moneyline,99A62C66D530C117,-312.0,1740735432.9247434
moneyline,33D013D0743A96D4,168.0,1740735722.9199867
moneyline,99A62C66D530C117,-243.0,1740735722.9199867
moneyline,33D013D0743A96D4,168.0,1740735922.9626453
moneyline,99A62C66D530C117,-243.0,1740735922.9626453
moneyline,33D013D0743A96D4,168.0,1740735922.9626453
moneyline,99A62C66D530C117,-243.0,1740735922.9626453
moneyline,33D013D0743A96D4,154.0,1740736107.8795888
moneyline,99A62C66D530C117,-219.0,1740736107.8795888
moneyline,33D013D0743A96D4,154.0,1740736107.8795888
moneyline,99A62C66D530C117,-219.0,1740736107.8795888
moneyline,33D013D0743A96D4,153.0,1740736372.8823774
moneyline,99A62C66D530C117,-219.0,1740736372.8823774
moneyline,33D013D0743A96D4,153.0,1740736372.8823774
moneyline,99A62C66D530C117,-219.0,1740736372.8823774
moneyline,33D013D0743A96D4,153.0,1740736372.8823774
moneyline,99A62C66D530C117,-219.0,1740736372.8823774
moneyline,33D013D0743A96D4,153.0,1740736372.8823774
moneyline,99A62C66D530C117,-219.0,1740736372.8823774
moneyline,33D013D0743A96D4,222.0,1740736907.876255
moneyline,99A62C66D530C117,-337.0,1740736907.876255
moneyline,33D013D0743A96D4,222.0,1740736907.876255
moneyline,99A62C66D530C117,-337.0,1740736907.876255
moneyline,33D013D0743A96D4,242.0,1740737147.887129
moneyline,99A62C66D530C117,-370.0,1740737147.887129
moneyline,33D013D0743A96D4,228.0,1740737252.8809495
moneyline,99A62C66D530C117,-344.0,1740737252.8809495
moneyline,33D013D0743A96D4,209.0,1740737372.8887389
moneyline,99A62C66D530C117,-312.0,1740737372.8887389
moneyline,33D013D0743A96D4,233.0,1740737462.8842797
moneyline,99A62C66D530C117,-294.0,1740737462.8842797
moneyline,33D013D0743A96D4,233.0,1740737462.8842797
moneyline,99A62C66D530C117,-294.0,1740737462.8842797
moneyline,33D013D0743A96D4,233.0,1740737462.8842797
moneyline,99A62C66D530C117,-294.0,1740737462.8842797
moneyline,33D013D0743A96D4,265.0,1740738362.8810208
moneyline,99A62C66D530C117,-357.0,1740738362.8810208
moneyline,33D013D0743A96D4,186.0,1740739167.8701172
moneyline,99A62C66D530C117,-240.0,1740739167.8701172
moneyline,33D013D0743A96D4,192.0,1740739702.9732263
moneyline,99A62C66D530C117,-250.0,1740739702.9732263
moneyline,33D013D0743A96D4,219.0,1740740717.9368196
moneyline,99A62C66D530C117,-277.0,1740740717.9368196
moneyline,33D013D0743A96D4,219.0,1740740717.9368196
moneyline,99A62C66D530C117,-277.0,1740740717.9368196
moneyline,33D013D0743A96D4,240.0,1740741012.9749353
moneyline,99A62C66D530C117,-303.0,1740741012.9749353
moneyline,33D013D0743A96D4,240.0,1740741012.9749353
moneyline,99A62C66D530C117,-303.0,1740741012.9749353
moneyline,33D013D0743A96D4,240.0,1740741012.9749353
moneyline,99A62C66D530C117,-303.0,1740741012.9749353
moneyline,33D013D0743A96D4,219.0,1740741382.9771247
moneyline,99A62C66D530C117,-277.0,1740741382.9771247
moneyline,33D013D0743A96D4,262.0,1740741608.0874276
moneyline,99A62C66D530C117,-333.0,1740741608.0874276
moneyline,33D013D0743A96D4,262.0,1740741608.0874276
moneyline,99A62C66D530C117,-333.0,1740741608.0874276
moneyline,33D013D0743A96D4,262.0,1740741912.9105566
moneyline,99A62C66D530C117,-333.0,1740741912.9105566
moneyline,33D013D0743A96D4,272.0,1740742708.4472587
moneyline,99A62C66D530C117,-370.0,1740742708.4472587
moneyline,33D013D0743A96D4,272.0,1740742708.4472587
moneyline,99A62C66D530C117,-370.0,1740742708.4472587
moneyline,33D013D0743A96D4,361.0,1740743142.900224
moneyline,99A62C66D530C117,-500.0,1740743142.900224
moneyline,33D013D0743A96D4,379.0,1740743248.4433928
moneyline,99A62C66D530C117,-555.0,1740743248.4433928
moneyline,33D013D0743A96D4,379.0,1740743248.4433928
moneyline,99A62C66D530C117,-555.0,1740743248.4433928
moneyline,33D013D0743A96D4,379.0,1740743248.4433928
moneyline,99A62C66D530C117,-555.0,1740743248.4433928
moneyline,33D013D0743A96D4,361.0,1740743702.8996546
moneyline,99A62C66D530C117,-500.0,1740743702.8996546
moneyline,33D013D0743A96D4,325.0,1740743722.901802
moneyline,99A62C66D530C117,-444.0,1740743722.901802
moneyline,33D013D0743A96D4,325.0,1740743847.8993127
moneyline,99A62C66D530C117,-444.0,1740743847.8993127
moneyline,33D013D0743A96D4,325.0,1740743847.8993127
moneyline,99A62C66D530C117,-444.0,1740743847.8993127
moneyline,33D013D0743A96D4,325.0,1740744192.9169505
moneyline,99A62C66D530C117,-444.0,1740744192.9169505
moneyline,33D013D0743A96D4,240.0,1740745617.9191687
moneyline,99A62C66D530C117,-303.0,1740745617.9191687
moneyline,33D013D0743A96D4,262.0,1740745852.9019098
moneyline,99A62C66D530C117,-333.0,1740745852.9019098
moneyline,33D013D0743A96D4,272.0,1740746097.911984
moneyline,99A62C66D530C117,-370.0,1740746097.911984
moneyline,33D013D0743A96D4,272.0,1740746097.911984
moneyline,99A62C66D530C117,-370.0,1740746097.911984
moneyline,33D013D0743A96D4,272.0,1740746097.911984
moneyline,99A62C66D530C117,-370.0,1740746097.911984
moneyline,33D013D0743A96D4,272.0,1740746398.1637397
moneyline,99A62C66D530C117,-370.0,1740746398.1637397
moneyline,33D013D0743A96D4,272.0,1740746552.9168653
moneyline,99A62C66D530C117,-370.0,1740746552.9168653
moneyline,33D013D0743A96D4,272.0,1740746672.9116337
moneyline,99A62C66D530C117,-370.0,1740746672.9116337
moneyline,33D013D0743A96D4,514.0,1740748912.9283383
moneyline,99A62C66D530C117,-1333.0,1740748912.9283383
moneyline,33D013D0743A96D4,514.0,1740748912.9283383
moneyline,99A62C66D530C117,-1333.0,1740748912.9283383
moneyline,33D013D0743A96D4,514.0,1740749147.9070432
moneyline,99A62C66D530C117,-1333.0,1740749147.9070432
moneyline,33D013D0743A96D4,342.0,1740749272.9051747
moneyline,99A62C66D530C117,-657.0,1740749272.9051747
moneyline,33D013D0743A96D4,342.0,1740749392.935328
moneyline,99A62C66D530C117,-657.0,1740749392.935328
moneyline,33D013D0743A96D4,514.0,1740750117.9419873
moneyline,99A62C66D530C117,-1333.0,1740750117.9419873
