market_id,team_id,price,timestamp
moneyline,99A62C66D530C117,229.0,1741079860.8129942
moneyline,DC1A6C534B251307,-303.0,1741079860.8129942
moneyline,99A62C66D530C117,202.0,1741080150.7498395
moneyline,DC1A6C534B251307,-250.0,1741080150.7498395
moneyline,99A62C66D530C117,202.0,1741080150.7498395
moneyline,DC1A6C534B251307,-250.0,1741080150.7498395
moneyline,99A62C66D530C117,202.0,1741080150.7498395
moneyline,DC1A6C534B251307,-250.0,1741080150.7498395
moneyline,99A62C66D530C117,147.0,1741080510.7560756
moneyline,DC1A6C534B251307,-181.0,1741080510.7560756
moneyline,99A62C66D530C117,147.0,1741080510.7560756
moneyline,DC1A6C534B251307,-181.0,1741080510.7560756
moneyline,99A62C66D530C117,147.0,1741080510.7560756
moneyline,DC1A6C534B251307,-181.0,1741080510.7560756
moneyline,99A62C66D530C117,147.0,1741080510.7560756
moneyline,DC1A6C534B251307,-181.0,1741080510.7560756
moneyline,99A62C66D530C117,147.0,1741080510.7560756
moneyline,DC1A6C534B251307,-181.0,1741080510.7560756
moneyline,99A62C66D530C117,136.0,1741081040.7612128
moneyline,DC1A6C534B251307,-169.0,1741081040.7612128
moneyline,99A62C66D530C117,136.0,1741081040.7612128
moneyline,DC1A6C534B251307,-169.0,1741081040.7612128
moneyline,99A62C66D530C117,124.0,1741081300.751666
moneyline,DC1A6C534B251307,-157.0,1741081300.751666
moneyline,99A62C66D530C117,124.0,1741081410.7646976
moneyline,DC1A6C534B251307,-157.0,1741081410.7646976
moneyline,99A62C66D530C117,202.0,1741081595.6835122
moneyline,DC1A6C534B251307,-250.0,1741081595.6835122
moneyline,99A62C66D530C117,202.0,1741081595.6835122
moneyline,DC1A6C534B251307,-250.0,1741081595.6835122
moneyline,99A62C66D530C117,202.0,1741081595.6835122
moneyline,DC1A6C534B251307,-250.0,1741081595.6835122
moneyline,99A62C66D530C117,202.0,1741081910.682712
moneyline,DC1A6C534B251307,-250.0,1741081910.682712
moneyline,99A62C66D530C117,202.0,1741081910.682712
moneyline,DC1A6C534B251307,-250.0,1741081910.682712
moneyline,99A62C66D530C117,202.0,1741081910.682712
moneyline,DC1A6C534B251307,-250.0,1741081910.682712
moneyline,99A62C66D530C117,202.0,1741082210.697141
moneyline,DC1A6C534B251307,-250.0,1741082210.697141
moneyline,99A62C66D530C117,202.0,1741082210.697141
moneyline,DC1A6C534B251307,-250.0,1741082210.697141
moneyline,99A62C66D530C117,202.0,1741082210.697141
moneyline,DC1A6C534B251307,-250.0,1741082210.697141
moneyline,99A62C66D530C117,183.0,1741082670.6826055
moneyline,DC1A6C534B251307,-227.0,1741082670.6826055
moneyline,99A62C66D530C117,183.0,1741082800.680899
moneyline,DC1A6C534B251307,-227.0,1741082800.680899
moneyline,99A62C66D530C117,183.0,1741082800.680899
moneyline,DC1A6C534B251307,-227.0,1741082800.680899
moneyline,99A62C66D530C117,159.0,1741083000.6755145
moneyline,DC1A6C534B251307,-204.0,1741083000.6755145
moneyline,99A62C66D530C117,159.0,1741083000.6755145
moneyline,DC1A6C534B251307,-204.0,1741083000.6755145
moneyline,99A62C66D530C117,159.0,1741083000.6755145
moneyline,DC1A6C534B251307,-204.0,1741083000.6755145
moneyline,99A62C66D530C117,159.0,1741083000.6755145
moneyline,DC1A6C534B251307,-204.0,1741083000.6755145
moneyline,99A62C66D530C117,159.0,1741083000.6755145
moneyline,DC1A6C534B251307,-204.0,1741083000.6755145
moneyline,99A62C66D530C117,147.0,1741083560.6860785
moneyline,DC1A6C534B251307,-181.0,1741083560.6860785
moneyline,99A62C66D530C117,136.0,1741083720.682047
moneyline,DC1A6C534B251307,-169.0,1741083720.682047
moneyline,99A62C66D530C117,136.0,1741083720.682047
moneyline,DC1A6C534B251307,-169.0,1741083720.682047
moneyline,99A62C66D530C117,117.0,1741083950.6889086
moneyline,DC1A6C534B251307,-145.0,1741083950.6889086
moneyline,99A62C66D530C117,117.0,1741083950.6889086
moneyline,DC1A6C534B251307,-145.0,1741083950.6889086
moneyline,99A62C66D530C117,117.0,1741083950.6889086
moneyline,DC1A6C534B251307,-145.0,1741083950.6889086
moneyline,99A62C66D530C117,150.0,1741084340.679608
moneyline,DC1A6C534B251307,-186.0,1741084340.679608
moneyline,99A62C66D530C117,136.0,1741084395.6848505
moneyline,DC1A6C534B251307,-169.0,1741084395.6848505
moneyline,99A62C66D530C117,183.0,1741084595.678616
moneyline,DC1A6C534B251307,-227.0,1741084595.678616
moneyline,99A62C66D530C117,159.0,1741084690.740309
moneyline,DC1A6C534B251307,-204.0,1741084690.740309
moneyline,99A62C66D530C117,159.0,1741084690.740309
moneyline,DC1A6C534B251307,-204.0,1741084690.740309
moneyline,99A62C66D530C117,147.0,1741084940.719796
moneyline,DC1A6C534B251307,-181.0,1741084940.719796
moneyline,99A62C66D530C117,147.0,1741084940.719796
moneyline,DC1A6C534B251307,-181.0,1741084940.719796
moneyline,99A62C66D530C117,136.0,1741085185.7716646
moneyline,DC1A6C534B251307,-169.0,1741085185.7716646
moneyline,99A62C66D530C117,136.0,1741085185.7716646
moneyline,DC1A6C534B251307,-169.0,1741085185.7716646
moneyline,99A62C66D530C117,147.0,1741085480.761137
moneyline,DC1A6C534B251307,-181.0,1741085480.761137
moneyline,99A62C66D530C117,147.0,1741085480.761137
moneyline,DC1A6C534B251307,-181.0,1741085480.761137
moneyline,99A62C66D530C117,147.0,1741085480.761137
moneyline,DC1A6C534B251307,-181.0,1741085480.761137
moneyline,99A62C66D530C117,136.0,1741085845.7668066
moneyline,DC1A6C534B251307,-169.0,1741085845.7668066
moneyline,99A62C66D530C117,136.0,1741085845.7668066
moneyline,DC1A6C534B251307,-169.0,1741085845.7668066
moneyline,99A62C66D530C117,136.0,1741085845.7668066
moneyline,DC1A6C534B251307,-169.0,1741085845.7668066
moneyline,99A62C66D530C117,136.0,1741085845.7668066
moneyline,DC1A6C534B251307,-169.0,1741085845.7668066
moneyline,99A62C66D530C117,136.0,1741085845.7668066
moneyline,DC1A6C534B251307,-169.0,1741085845.7668066
moneyline,99A62C66D530C117,136.0,1741085845.7668066
moneyline,DC1A6C534B251307,-169.0,1741085845.7668066
moneyline,99A62C66D530C117,117.0,1741086600.7647953
moneyline,DC1A6C534B251307,-145.0,1741086600.7647953
moneyline,99A62C66D530C117,107.0,1741086745.7496533
moneyline,DC1A6C534B251307,-134.0,1741086745.7496533
moneyline,99A62C66D530C117,107.0,1741086885.7727306
moneyline,DC1A6C534B251307,-134.0,1741086885.7727306
moneyline,99A62C66D530C117,107.0,1741086885.7727306
moneyline,DC1A6C534B251307,-134.0,1741086885.7727306
moneyline,99A62C66D530C117,107.0,1741086885.7727306
moneyline,DC1A6C534B251307,-134.0,1741086885.7727306
moneyline,99A62C66D530C117,107.0,1741087155.7564752
moneyline,DC1A6C534B251307,-134.0,1741087155.7564752
moneyline,99A62C66D530C117,107.0,1741087155.7564752
moneyline,DC1A6C534B251307,-134.0,1741087155.7564752
moneyline,99A62C66D530C117,-102.0,1741087440.7783442
moneyline,DC1A6C534B251307,-122.0,1741087440.7783442
moneyline,99A62C66D530C117,-102.0,1741087440.7783442
moneyline,DC1A6C534B251307,-122.0,1741087440.7783442
moneyline,99A62C66D530C117,-102.0,1741087440.7783442
moneyline,DC1A6C534B251307,-122.0,1741087440.7783442
moneyline,99A62C66D530C117,117.0,1741087885.8174376
moneyline,DC1A6C534B251307,-145.0,1741087885.8174376
moneyline,99A62C66D530C117,-102.0,1741088080.8049808
moneyline,DC1A6C534B251307,-122.0,1741088080.8049808
moneyline,99A62C66D530C117,200.0,1741088195.7884452
moneyline,DC1A6C534B251307,-250.0,1741088195.7884452
moneyline,99A62C66D530C117,183.0,1741088300.7723927
moneyline,DC1A6C534B251307,-227.0,1741088300.7723927
moneyline,99A62C66D530C117,183.0,1741088300.7723927
moneyline,DC1A6C534B251307,-227.0,1741088300.7723927
moneyline,99A62C66D530C117,183.0,1741088300.7723927
moneyline,DC1A6C534B251307,-227.0,1741088300.7723927
moneyline,99A62C66D530C117,159.0,1741088610.837951
moneyline,DC1A6C534B251307,-204.0,1741088610.837951
moneyline,99A62C66D530C117,159.0,1741088610.837951
moneyline,DC1A6C534B251307,-204.0,1741088610.837951
moneyline,99A62C66D530C117,159.0,1741088610.837951
moneyline,DC1A6C534B251307,-204.0,1741088610.837951
moneyline,99A62C66D530C117,183.0,1741088970.7659087
moneyline,DC1A6C534B251307,-227.0,1741088970.7659087
moneyline,99A62C66D530C117,183.0,1741088970.7659087
moneyline,DC1A6C534B251307,-227.0,1741088970.7659087
moneyline,99A62C66D530C117,159.0,1741089250.7723656
moneyline,DC1A6C534B251307,-204.0,1741089250.7723656
moneyline,99A62C66D530C117,159.0,1741089250.7723656
moneyline,DC1A6C534B251307,-204.0,1741089250.7723656
moneyline,99A62C66D530C117,147.0,1741089530.7489066
moneyline,DC1A6C534B251307,-181.0,1741089530.7489066
moneyline,99A62C66D530C117,147.0,1741089530.7489066
moneyline,DC1A6C534B251307,-181.0,1741089530.7489066
moneyline,99A62C66D530C117,147.0,1741089530.7489066
moneyline,DC1A6C534B251307,-181.0,1741089530.7489066
moneyline,99A62C66D530C117,147.0,1741089530.7489066
moneyline,DC1A6C534B251307,-181.0,1741089530.7489066
moneyline,99A62C66D530C117,183.0,1741089940.7417154
moneyline,DC1A6C534B251307,-227.0,1741089940.7417154
moneyline,99A62C66D530C117,183.0,1741089940.7417154
moneyline,DC1A6C534B251307,-227.0,1741089940.7417154
moneyline,99A62C66D530C117,183.0,1741089940.7417154
moneyline,DC1A6C534B251307,-227.0,1741089940.7417154
moneyline,99A62C66D530C117,159.0,1741090280.7499344
moneyline,DC1A6C534B251307,-204.0,1741090280.7499344
moneyline,99A62C66D530C117,202.0,1741090650.7520945
moneyline,DC1A6C534B251307,-250.0,1741090650.7520945
moneyline,99A62C66D530C117,183.0,1741090790.7733402
moneyline,DC1A6C534B251307,-227.0,1741090790.7733402
moneyline,99A62C66D530C117,183.0,1741090940.7421074
moneyline,DC1A6C534B251307,-227.0,1741090940.7421074
moneyline,99A62C66D530C117,159.0,1741091060.7400103
moneyline,DC1A6C534B251307,-204.0,1741091060.7400103
moneyline,99A62C66D530C117,159.0,1741091150.751865
moneyline,DC1A6C534B251307,-204.0,1741091150.751865
moneyline,99A62C66D530C117,159.0,1741091330.7402885
moneyline,DC1A6C534B251307,-204.0,1741091330.7402885
moneyline,99A62C66D530C117,186.0,1741091450.750372
moneyline,DC1A6C534B251307,-240.0,1741091450.750372
moneyline,99A62C66D530C117,188.0,1741091700.767983
moneyline,DC1A6C534B251307,-235.0,1741091700.767983
moneyline,99A62C66D530C117,188.0,1741091810.7466025
moneyline,DC1A6C534B251307,-235.0,1741091810.7466025
moneyline,99A62C66D530C117,188.0,1741091920.75369
moneyline,DC1A6C534B251307,-235.0,1741091920.75369
moneyline,99A62C66D530C117,200.0,1741092060.7543237
moneyline,DC1A6C534B251307,-250.0,1741092060.7543237
moneyline,99A62C66D530C117,188.0,1741092130.752695
moneyline,DC1A6C534B251307,-235.0,1741092130.752695
moneyline,99A62C66D530C117,188.0,1741092230.7581763
moneyline,DC1A6C534B251307,-235.0,1741092230.7581763
moneyline,99A62C66D530C117,188.0,1741092420.7553
moneyline,DC1A6C534B251307,-235.0,1741092420.7553
moneyline,99A62C66D530C117,177.0,1741092540.7637284
moneyline,DC1A6C534B251307,-222.0,1741092540.7637284
moneyline,99A62C66D530C117,177.0,1741092640.762703
moneyline,DC1A6C534B251307,-222.0,1741092640.762703
moneyline,99A62C66D530C117,177.0,1741092640.762703
moneyline,DC1A6C534B251307,-222.0,1741092640.762703
moneyline,99A62C66D530C117,177.0,1741092640.762703
moneyline,DC1A6C534B251307,-222.0,1741092640.762703
moneyline,99A62C66D530C117,177.0,1741092640.762703
moneyline,DC1A6C534B251307,-222.0,1741092640.762703
moneyline,99A62C66D530C117,183.0,1741093025.7841945
moneyline,DC1A6C534B251307,-232.0,1741093025.7841945
moneyline,99A62C66D530C117,265.0,1741093370.7378144
moneyline,DC1A6C534B251307,-357.0,1741093370.7378144
moneyline,99A62C66D530C117,333.0,1741093545.7506037
moneyline,DC1A6C534B251307,-454.0,1741093545.7506037
moneyline,99A62C66D530C117,309.0,1741093680.7551298
moneyline,DC1A6C534B251307,-408.0,1741093680.7551298
moneyline,99A62C66D530C117,277.0,1741093840.754778
moneyline,DC1A6C534B251307,-363.0,1741093840.754778
moneyline,99A62C66D530C117,277.0,1741093880.7229617
moneyline,DC1A6C534B251307,-363.0,1741093880.7229617
moneyline,99A62C66D530C117,277.0,1741093880.7229617
moneyline,DC1A6C534B251307,-363.0,1741093880.7229617
moneyline,99A62C66D530C117,277.0,1741094215.736099
moneyline,DC1A6C534B251307,-363.0,1741094215.736099
moneyline,99A62C66D530C117,309.0,1741094330.7181604
moneyline,DC1A6C534B251307,-408.0,1741094330.7181604
moneyline,99A62C66D530C117,175.0,1741094460.7341008
moneyline,DC1A6C534B251307,-224.0,1741094460.7341008
moneyline,99A62C66D530C117,200.0,1741094560.7352676
moneyline,DC1A6C534B251307,-250.0,1741094560.7352676
moneyline,99A62C66D530C117,200.0,1741094705.73941
moneyline,DC1A6C534B251307,-250.0,1741094705.73941
moneyline,99A62C66D530C117,220.0,1741094820.7494314
